name,miles_per_gallon,cylinders,displacement,hp,weight_lbs,acceleration,year,weight_kg,vehicle_age,origin_encoded,origin_europe,origin_japan,origin_usa
dodge colt hatchback custom,1.5610016449868502,-0.8477737373097765,-0.9134752195207553,-0.6386970103204868,-1.2458448706475589,-0.42457422037279635,79,-1.2458448706475584,-0.8096309731055434,2,False,False,True
amc spirit dl,0.4977386580493348,-0.8477737373097765,-0.6922800349613099,-0.6386970103204868,-0.3493258616530431,-0.2053088141768111,79,-0.349325861653043,-0.8096309731055434,2,False,False,True
mercedes benz 300d,0.24153070938969268,-0.2568561410763422,-0.09601475484454412,-0.7186680915204302,0.6718745989234916,1.6584471384890653,79,0.6718745989234918,-0.8096309731055434,0,True,False,False
cadillac eldorado,-0.06591882900187769,1.5158966476239606,1.5100546286957766,0.5608692076786657,1.1112282854506053,0.67175281060713,79,1.1112282854506057,-0.8096309731055434,2,False,False,True
peugeot 504,0.4721178631833707,-0.8477737373097765,-0.49993639621396607,-0.8786102539203172,0.2681441842769546,3.3760261536909506,79,0.2681441842769549,-0.8096309731055434,0,True,False,False
oldsmobile cutlass salon brougham,0.04937474789496108,1.5158966476239606,0.6445082543327295,-0.37212673965400844,0.5412559353613766,2.4258760601750136,79,0.5412559353613772,-0.8096309731055434,2,False,False,True
plymouth horizon,1.3688456834921185,-0.8477737373097765,-0.846154945959185,-0.9052672809869651,-0.9074237877820794,-0.8631050327647676,79,-0.9074237877820792,-0.8096309731055434,2,False,False,True
plymouth horizon tc3,1.4072768757910645,-0.8477737373097765,-0.846154945959185,-0.9052672809869651,-0.9667959075830407,-0.24185304854280854,79,-0.9667959075830403,-0.8096309731055434,2,False,False,True
datsun 210,1.0613961451005478,-0.8477737373097765,-1.0384985847065287,-1.0385524163202042,-1.1211634190655402,1.3295490291950864,79,-1.1211634190655397,-0.8096309731055434,1,False,True,False
fiat strada custom,1.765968003914563,-0.8477737373097765,-0.9807954930823256,-0.9319243080536128,-0.9905447555034252,-0.3149415172748041,79,-0.990544755503425,-0.8096309731055434,0,True,False,False
buick skylark limited,0.6258426323791558,-0.8477737373097765,-0.4037645768402942,-0.37212673965400844,-0.3493258616530431,0.1601335294831646,79,-0.349325861653043,-0.8096309731055434,2,False,False,True
chevrolet citation,0.6770842221110845,0.33406145515709207,-0.19218657421821603,0.29429893701218734,-0.43838404135448505,-1.5574454857187208,79,-0.4383840413544847,-0.8096309731055434,2,False,False,True
oldsmobile omega brougham,0.4208762734514424,0.33406145515709207,-0.19218657421821603,0.29429893701218734,-0.3137025897724663,-0.9727377358627599,79,-0.31370258977246596,-0.8096309731055434,2,False,False,True
pontiac phoenix,1.2791729014612434,-0.8477737373097765,-0.4037645768402942,-0.37212673965400844,-0.48469429479923487,-0.8631050327647676,79,-0.4846942947992347,-0.8096309731055434,2,False,False,True
vw rabbit,2.304004696099812,-0.8477737373097765,-0.9134752195207553,-0.7453251185870781,-0.9739205619591561,-0.3149415172748041,80,-0.9739205619591557,-1.0804151136904143,0,True,False,False
toyota corolla tercel,1.8684511833784205,-0.8477737373097765,-1.00002985695706,-1.1718375516534434,-1.18291042365854,1.1833720917310968,80,-1.1829104236585397,-1.0804151136904143,1,False,True,False
chevrolet chevette,1.0998273373994942,-0.8477737373097765,-0.9134752195207553,-0.9052672809869651,-1.0024191794636175,-0.022587642346823256,80,-1.002419179463617,-1.0804151136904143,2,False,False,True
datsun 310,1.7531576064815817,-0.8477737373097765,-1.0288814027691615,-1.0385524163202042,-1.1223508614615594,0.30631046694715436,80,-1.1223508614615592,-1.0804151136904143,1,False,True,False
chevrolet citation,0.5746010426472277,-0.8477737373097765,-0.4037645768402942,-0.37212673965400844,-0.33982632248488925,0.34285470131315243,80,-0.3398263224848889,-1.0804151136904143,2,False,False,True
ford fairmont,0.36963468371951375,-0.8477737373097765,-0.5095535781513333,-0.4254407937873041,-0.11183738244919782,0.9275624511691141,80,-0.11183738244919723,-1.0804151136904143,2,False,False,True
amc concord,0.10061633762688978,-0.8477737373097765,-0.4037645768402942,-0.37212673965400844,0.046092456221359275,1.6584471384890653,80,0.04609245622135975,-1.0804151136904143,2,False,False,True
dodge aspen,-0.5655243288881796,0.33406145515709207,0.30790688652487785,-0.37212673965400844,0.4949456819166268,1.1468278573650987,80,0.4949456819166272,-1.0804151136904143,2,False,False,True
audi 4000,1.3816560809251,-0.8477737373097765,-0.9230924014581224,-0.6920110644537824,-0.9216730965343101,0.0870450607511697,80,-0.9216730965343098,-1.0804151136904143,0,True,False,False
toyota corona liftback,0.8051881964409057,-0.8477737373097765,-0.5672566697755365,-0.37212673965400844,-0.3006407234162548,-0.022587642346823256,80,-0.3006407234162542,-1.0804151136904143,1,False,True,False
mazda 626,0.9973441579356372,-0.8477737373097765,-0.7018972168986771,-0.7719821456537259,-0.501318488343504,0.7082970449731281,80,-0.5013184883435036,-1.0804151136904143,1,False,True,False
datsun 510 hatchback,1.7275368116156171,-0.8477737373097765,-0.7115143988360443,-0.31881268552071274,-0.6295622671135804,-0.2053088141768111,80,-0.62956226711358,-1.0804151136904143,1,False,True,False
toyota corolla,1.1126377348324765,-0.8477737373097765,-0.8173034001470834,-0.7719821456537259,-0.8302400320408297,-0.13222034544481623,80,-0.8302400320408293,-1.0804151136904143,1,False,True,False
mazda glc,2.9573349651818996,-0.8477737373097765,-1.0288814027691615,-1.0385524163202042,-1.0142936034238097,0.8544739824371178,80,-1.0142936034238095,-1.0804151136904143,1,False,True,False
dodge colt,0.5617906452142454,-0.8477737373097765,-0.35567866715345825,0.02772866634570903,-0.19495835017054367,-0.42457422037279635,80,-0.19495835017054308,-1.0804151136904143,2,False,False,True
datsun 210,2.214331914068937,-0.8477737373097765,-1.0384985847065287,-1.0385524163202042,-1.0142936034238097,1.3295490291950864,80,-1.0142936034238095,-1.0804151136904143,1,False,True,False
vw rabbit c (diesel),2.6626958242233107,-0.8477737373097765,-0.9904126750196928,-1.4917218764532172,-1.0439796633242904,2.2431548883450256,80,-1.0439796633242902,-1.0804151136904143,0,True,False,False
vw dasher (diesel),2.5474022473264717,-0.8477737373097765,-0.9904126750196928,-1.4917218764532172,-0.7471190643194838,2.974039575664977,80,-0.7471190643194834,-1.0804151136904143,0,True,False,False
audi 5000s (diesel),1.6506744270177243,-0.2568561410763422,-0.6922800349613099,-0.9852383621869085,-0.016841990767659715,1.5853586697570692,80,-0.016841990767659645,-1.0804151136904143,0,True,False,False
mercedes-benz 240d,0.8308089913068697,-0.8477737373097765,-0.45185048652713017,-0.9852383621869085,0.33939072803810816,2.279699122711024,80,0.33939072803810844,-1.0804151136904143,0,True,False,False
honda civic 1500 gl,2.7011270165222574,-0.8477737373097765,-0.9807954930823256,-0.9852383621869085,-1.3230286263888085,-0.6438396265687817,80,-1.3230286263888082,-1.0804151136904143,1,False,True,False
renault lecar deluxe,2.227142311501919,-0.8477737373097765,-1.0384985847065287,-0.30548417198738886,-1.340840262329097,0.6352085762411332,80,-1.3408402623290967,-1.0804151136904143,0,True,False,False
subaru dl,1.3176040937601894,-0.8477737373097765,-0.9230924014581224,-0.9852383621869085,-0.9727331195631368,0.8910182168031159,80,-0.9727331195631366,-1.0804151136904143,1,False,True,False
vokswagen rabbit,0.8051881964409057,-0.8477737373097765,-1.00002985695706,-1.1185234975201477,-1.3289658383689047,-0.09567611107881813,80,-1.3289658383689043,-1.0804151136904143,0,True,False,False
datsun 280-zx,1.1766897219973869,0.33406145515709207,-0.24027248390505196,0.7474683971452004,-0.06433968660842876,-1.5209012513527234,80,-0.06433968660842844,-1.0804151136904143,1,False,True,False
mazda rx-7 gs,0.02375395302899696,-1.4386913335432108,-1.1827563137670365,-0.10555646898753011,-0.6461864606578496,-1.1189146733267503,80,-0.6461864606578493,-1.0804151136904143,1,False,True,False
triumph tr7 coupe,1.471328862955975,-0.8477737373097765,-0.6826628530239427,-0.4254407937873041,-0.5511910689763115,-0.16876457981081366,80,-0.5511910689763112,-1.0804151136904143,0,True,False,False
ford mustang cobra,0.010943555596015125,-0.8477737373097765,-0.5095535781513333,-0.30548417198738886,-0.0702768985885249,-0.4611184547387938,80,-0.07027689858852432,-1.0804151136904143,2,False,False,True
honda accord,1.13825852969844,-0.8477737373097765,-0.8269205820844505,-0.8519532268536694,-0.8005539721403491,0.5255758731431402,80,-0.8005539721403487,-1.0804151136904143,1,False,True,False
plymouth reliant,0.4721178631833707,-0.8477737373097765,-0.5576394878381692,-0.5320689020538955,-0.5630654929365038,0.05050082638517162,81,-0.5630654929365035,-1.3511992542752853,2,False,False,True
buick skylark,0.3952554785854783,-0.8477737373097765,-0.4037645768402942,-0.5320689020538955,-0.390886345513716,0.30631046694715436,81,-0.3908863455137159,-1.3511992542752853,2,False,False,True
dodge aries wagon (sw),0.2927722991216214,-0.8477737373097765,-0.35567866715345825,-0.31881268552071274,-0.4086979814540044,-0.42457422037279635,81,-0.40869798145400416,-1.3511992542752853,2,False,False,True
chevrolet citation,-0.0018668418369671628,0.33406145515709207,-0.19218657421821603,0.1610138016789482,-0.2840165298719856,-1.082370438960753,81,-0.2840165298719854,-1.3511992542752853,2,False,False,True
plymouth reliant,0.8308089913068697,-0.8477737373097765,-0.5576394878381692,-0.5320689020538955,-0.6877469445185226,-0.9727377358627599,81,-0.6877469445185223,-1.3511992542752853,2,False,False,True
toyota starlet,1.9965551577082417,-0.8477737373097765,-1.0962016763307318,-1.225151605786739,-1.4358356540106352,0.4890316387771422,81,-1.435835654010635,-1.3511992542752853,1,False,True,False
plymouth champ,1.9837447602752594,-0.8477737373097765,-1.0288814027691615,-1.065209443386852,-1.293342566488328,0.30631046694715436,81,-1.2933425664883276,-1.3511992542752853,2,False,False,True
honda civic 1300,1.4841392603889574,-0.8477737373097765,-1.0769673124559975,-1.1718375516534434,-1.429898442030539,0.19667776384916266,81,-1.4298984420305387,-1.3511992542752853,1,False,True,False
subaru,1.1254481322654577,-0.8477737373097765,-0.9230924014581224,-0.9852383621869085,-1.067728511244675,0.8179297480711211,81,-1.0677285112446748,-1.3511992542752853,1,False,True,False
datsun 210 mpg,1.7275368116156171,-0.8477737373097765,-1.0384985847065287,-1.0385524163202042,-1.1745983268864053,1.4026374979270813,81,-1.174598326886405,-1.3511992542752853,1,False,True,False
toyota tercel,1.8172095936464923,-0.8477737373097765,-1.00002985695706,-1.1185234975201477,-1.0855401471849633,0.6352085762411332,81,-1.085540147184963,-1.3511992542752853,1,False,True,False
mazda glc 4,1.3560352860591363,-0.8477737373097765,-0.9807954930823256,-0.9585813351202607,-1.162723902926213,0.1601335294831646,81,-1.1627239029262126,-1.3511992542752853,1,False,True,False
plymouth horizon 4,1.432897670657029,-0.8477737373097765,-0.846154945959185,-1.0918664704535,-0.889612151841791,-0.24185304854280854,81,-0.8896121518417907,-1.3511992542752853,2,False,False,True
ford escort 4w,1.3944664783580822,-0.8477737373097765,-0.9134752195207553,-1.0385524163202042,-1.0914773591650595,0.23322199821515946,81,-1.091477359165059,-1.3511992542752853,2,False,False,True
ford escort 2h,0.8179985938738874,-0.8477737373097765,-0.9134752195207553,-1.0385524163202042,-0.6936841564986187,1.87771254468505,81,-0.6936841564986181,-1.3511992542752853,2,False,False,True
volkswagen jetta,1.2151209142963328,-0.8477737373097765,-0.846154945959185,-0.7986391727203737,-0.9192982117422717,-0.4976626891047919,81,-0.9192982117422713,-1.3511992542752853,0,True,False,False
renault 18i,1.4072768757910645,-0.8477737373097765,-0.8942408556460208,-0.30548417198738886,-0.7649307002597723,0.0870450607511697,81,-0.7649307002597723,-1.3511992542752853,0,True,False,False
honda prelude,1.304793696327208,-0.8477737373097765,-0.8269205820844505,-0.7719821456537259,-0.8955493638218871,-0.42457422037279635,81,-0.8955493638218869,-1.3511992542752853,1,False,True,False
toyota corolla,1.13825852969844,-0.8477737373097765,-0.8173034001470834,-0.7719821456537259,-0.7293074283791955,0.4524874044111454,81,-0.7293074283791952,-1.3511992542752853,1,False,True,False
datsun 200sx,1.2023105168633506,-0.8477737373097765,-0.7115143988360443,-0.10555646898753011,-0.4146351934341005,-0.27839728290880594,81,-0.41463519343410005,-1.3511992542752853,1,False,True,False
mazda 626,1.0357753502345837,-0.8477737373097765,-0.7018972168986771,-0.7986391727203737,-0.390886345513716,1.0006509199011089,81,-0.3908863455137159,-1.3511992542752853,1,False,True,False
peugeot 505s turbo diesel,0.5874114400802098,-0.8477737373097765,-0.49993639621396607,-0.6386970103204868,0.31564188011772365,1.768079841587057,81,0.3156418801177237,-1.3511992542752853,0,True,False,False
volvo diesel,0.9204817733377444,0.33406145515709207,-0.4614676684644973,-0.7453251185870781,0.2325209123963778,1.4757259666590776,81,0.2325209123963779,-1.3511992542752853,0,True,False,False
toyota cressida,0.24153070938969268,0.33406145515709207,-0.24027248390505196,0.32095596407883514,-0.07621411056862103,-1.082370438960753,81,-0.07621411056862079,-1.3511992542752853,1,False,True,False
datsun 810 maxima,0.08780594019390749,0.33406145515709207,-0.45185048652713017,0.4275840723454265,-0.04059083868804424,-0.6438396265687817,81,-0.040590838688043744,-1.3511992542752853,1,False,True,False
buick century,-0.1427812135997705,0.33406145515709207,0.36560997814908097,0.1610138016789482,0.5353187233812805,0.0870450607511697,81,0.5353187233812807,-1.3511992542752853,2,False,False,True
oldsmobile cutlass ls,0.3952554785854783,1.5158966476239606,1.5100546286957766,0.02772866634570903,0.9034258661472406,1.2564605604630916,81,0.9034258661472411,-1.3511992542752853,2,False,False,True
ford granada gl,-0.42460995712537675,0.33406145515709207,0.0674773380906981,-0.4254407937873041,0.11377667279445518,0.5621201075091383,81,0.1137766727944556,-1.3511992542752853,2,False,False,True
chrysler lebaron salon,-0.7576802903829113,0.33406145515709207,0.30790688652487785,-0.5054118749872476,0.5946908431822417,0.3793989356791505,81,0.5946908431822419,-1.3511992542752853,2,False,False,True
chevrolet cavalier,0.5746010426472277,-0.8477737373097765,-0.7788346723976146,-0.4254407937873041,-0.4265096173942928,1.4757259666590776,82,-0.4265096173942924,-1.621983394860156,2,False,False,True
chevrolet cavalier wagon,0.44649706831740654,-0.8477737373097765,-0.7788346723976146,-0.4254407937873041,-0.38494913353361987,1.1102836229991018,82,-0.3849491335336195,-1.621983394860156,2,False,False,True
chevrolet cavalier 2-door,1.343224888626154,-0.8477737373097765,-0.7788346723976146,-0.4254407937873041,-0.6758725205583302,0.8910182168031159,82,-0.6758725205583299,-1.621983394860156,2,False,False,True
pontiac j2000 se hatchback,0.9589129656366908,-0.8477737373097765,-0.7788346723976146,-0.5054118749872476,-0.46213288927486956,0.23322199821515946,82,-0.46213288927486945,-1.621983394860156,2,False,False,True
dodge aries se,0.7027050169770487,-0.8477737373097765,-0.5576394878381692,-0.5320689020538955,-0.5215050090758309,0.1601335294831646,82,-0.5215050090758306,-1.621983394860156,2,False,False,True
pontiac phoenix,0.44649706831740654,-0.8477737373097765,-0.4037645768402942,-0.37212673965400844,-0.27214210591179333,0.8910182168031159,82,-0.27214210591179305,-1.621983394860156,2,False,False,True
ford fairmont futura,0.06218514532794337,-0.8477737373097765,-0.5095535781513333,-0.31881268552071274,-0.11777459442929394,0.30631046694715436,82,-0.11777459442929371,-1.621983394860156,2,False,False,True
amc concord dl,-0.06591882900187769,-0.8477737373097765,-0.4037645768402942,-0.30548417198738886,0.08409061289397451,1.8046240759530552,82,0.08409061289397501,-1.621983394860156,2,False,False,True
volkswagen rabbit l,1.599432837285796,-0.8477737373097765,-0.846154945959185,-0.7986391727203737,-1.168661114906309,-0.09567611107881813,82,-1.1686611149063089,-1.621983394860156,0,True,False,False
mazda glc custom l,1.7275368116156171,-0.8477737373097765,-0.9807954930823256,-0.9585813351202607,-1.115226207085444,0.9641066855351108,82,-1.1152262070854437,-1.621983394860156,1,False,True,False
mazda glc custom,0.9589129656366908,-0.8477737373097765,-0.9807954930823256,-0.9585813351202607,-1.1805355388665015,0.7448412793391261,82,-1.180535538866501,-1.621983394860156,1,False,True,False
plymouth horizon miser,1.8556407859454382,-0.8477737373097765,-0.846154945959185,-1.0918664704535,-0.9964819674835214,-0.3149415172748041,82,-0.9964819674835209,-1.621983394860156,2,False,False,True
mercury lynx l,1.599432837285796,-0.8477737373097765,-0.9134752195207553,-0.9052672809869651,-0.9964819674835214,0.6352085762411332,82,-0.9964819674835209,-1.621983394860156,2,False,False,True
nissan stanza xe,1.599432837285796,-0.8477737373097765,-0.7018972168986771,-0.4254407937873041,-0.9549214836228485,-0.38802998600679894,82,-0.954921483622848,-1.621983394860156,1,False,True,False
honda accord,1.599432837285796,-0.8477737373097765,-0.8269205820844505,-0.7719821456537259,-0.9014865758019832,-0.38802998600679894,82,-0.9014865758019831,-1.621983394860156,1,False,True,False
toyota corolla,1.343224888626154,-0.8477737373097765,-0.8173034001470834,-0.9052672809869651,-0.8539888799612142,0.4890316387771422,82,-0.853988879961214,-1.621983394860156,1,False,True,False
honda civic,1.8556407859454382,-0.8477737373097765,-0.9807954930823256,-0.9852383621869085,-1.1864727508465975,-0.2053088141768111,82,-1.1864727508465973,-1.621983394860156,1,False,True,False
honda civic (auto),1.087016939966512,-0.8477737373097765,-0.9807954930823256,-0.9852383621869085,-1.1864727508465975,0.05050082638517162,82,-1.1864727508465973,-1.621983394860156,1,False,True,False
datsun 310 gx,1.8556407859454382,-0.8477737373097765,-0.9807954930823256,-0.9852383621869085,-1.1508494789660209,0.23322199821515946,82,-1.1508494789660206,-1.621983394860156,1,False,True,False
buick century limited,0.19028911965776443,0.33406145515709207,-0.11524911871927851,0.1610138016789482,-0.022779202747755845,0.30631046694715436,82,-0.02277920274775552,-1.621983394860156,2,False,False,True
oldsmobile cutlass ciera (diesel),1.8556407859454382,0.33406145515709207,0.6637426182074638,-0.5054118749872476,0.06034176497358999,0.5255758731431402,82,0.060341764973590326,-1.621983394860156,2,False,False,True
chrysler lebaron medallion,0.3183930939875855,-0.8477737373097765,-0.35567866715345825,-0.31881268552071274,-0.4502584653146773,-0.38802998600679894,82,-0.4502584653146771,-1.621983394860156,2,False,False,True
ford granada l,-0.19402280333169875,0.33406145515709207,0.3752271600864482,0.21432785581224384,-0.15339786630987073,-0.3149415172748041,82,-0.15339786630987015,-1.621983394860156,2,False,False,True
toyota celica gt,1.087016939966512,-0.8477737373097765,-0.47108485040186454,-0.21218457725412143,-0.3552630736331392,-0.6072953922027842,82,-0.3552630736331389,-1.621983394860156,1,False,True,False
dodge charger 2.2,1.599432837285796,-0.8477737373097765,-0.5576394878381692,-0.5320689020538955,-0.7055585804588109,-0.9361935014967624,82,-0.7055585804588105,-1.621983394860156,2,False,False,True
chevrolet camaro,0.44649706831740654,-0.8477737373097765,-0.4037645768402942,-0.37212673965400844,-0.016841990767659715,0.6352085762411332,82,-0.016841990767659645,-1.621983394860156,2,False,False,True
ford mustang gl,0.44649706831740654,-0.8477737373097765,-0.5095535781513333,-0.47875484792059975,-0.20683277413073592,0.013956592019174183,82,-0.20683277413073542,-1.621983394860156,2,False,False,True
vw pickup,2.6242646319243645,-0.8477737373097765,-0.9230924014581224,-1.385093768186626,-0.9905447555034252,3.302937684958956,82,-0.990544755503425,-1.621983394860156,0,True,False,False
dodge rampage,1.087016939966512,-0.8477737373097765,-0.5576394878381692,-0.5320689020538955,-0.794616760160253,-1.4478127826207285,82,-0.7946167601602528,-1.621983394860156,2,False,False,True
ford ranger,0.5746010426472277,-0.8477737373097765,-0.7018972168986771,-0.6653540373871345,-0.40276076947390826,1.1102836229991018,82,-0.4027607694739077,-1.621983394860156,2,False,False,True
chevy s-10,0.9589129656366908,-0.8477737373097765,-0.7115143988360443,-0.585382956187191,-0.2899537418520817,1.4026374979270813,82,-0.2899537418520813,-1.621983394860156,2,False,False,True
